trip_id,arrival_time,departure_time,stop_id,stop_sequence
M1_D1_114,07:22:00,07:22:00,M1_BYP,10
M1_D1_114,07:25:00,07:25:00,M1_TPC,11
M1_D1_114,07:28:00,07:28:00,M1_EMN,12
M1_D1_114,07:31:00,07:31:00,M1_AKS,13
M1_D1_114,07:34:00,07:34:00,M1_YKP,14
M1_D1_115,07:05:00,07:05:00,M1_ATR,1
M1_D1_115,07:08:00,07:08:00,M1_BSE,2
M1_D1_115,07:11:00,07:11:00,M1_BKR,3
M1_D1_115,07:14:00,07:14:00,M1_ZYB,4
M1_D1_115,07:17:00,07:17:00,M1_MRC,5
M1_D1_115,07:20:00,07:20:00,M1_DTL,6
M1_D1_115,07:23:00,07:23:00,M1_OPT,7
M1_D1_115,07:26:00,07:26:00,M1_KCP,8
M1_D1_115,07:29:00,07:29:00,M1_SAG,9
M1_D1_115,07:32:00,07:32:00,M1_BYP,10
M1_D1_115,07:35:00,07:35:00,M1_TPC,11
M1_D1_115,07:38:00,07:38:00,M1_EMN,12
M1_D1_115,07:41:00,07:41:00,M1_AKS,13
M1_D1_115,07:44:00,07:44:00,M1_YKP,14
M1_D1_116,07:15:00,07:15:00,M1_ATR,1
M1_D1_116,07:18:00,07:18:00,M1_BSE,2
M1_D1_116,07:21:00,07:21:00,M1_BKR,3
M1_D1_116,07:24:00,07:24:00,M1_ZYB,4
M1_D1_116,07:27:00,07:27:00,M1_MRC,5
M1_D1_116,07:30:00,07:30:00,M1_DTL,6
M1_D1_116,07:33:00,07:33:00,M1_OPT,7
M1_D1_116,07:36:00,07:36:00,M1_KCP,8
M1_D1_116,07:39:00,07:39:00,M1_SAG,9
M1_D1_116,07:42:00,07:42:00,M1_BYP,10
M1_D1_116,07:45:00,07:45:00,M1_TPC,11
M1_D1_116,07:48:00,07:48:00,M1_EMN,12
M1_D1_116,07:51:00,07:51:00,M1_AKS,13
M1_D1_116,07:54:00,07:54:00,M1_YKP,14
M1_D1_117,07:25:00,07:25:00,M1_ATR,1
M1_D1_117,07:28:00,07:28:00,M1_BSE,2
M1_D1_117,07:31:00,07:31:00,M1_BKR,3
M1_D1_117,07:34:00,07:34:00,M1_ZYB,4
M1_D1_117,07:37:00,07:37:00,M1_MRC,5
M1_D1_117,07:40:00,07:40:00,M1_DTL,6
M1_D1_117,07:43:00,07:43:00,M1_OPT,7
M1_D1_117,07:46:00,07:46:00,M1_KCP,8
M1_D1_117,07:49:00,07:49:00,M1_SAG,9
M1_D1_117,07:52:00,07:52:00,M1_BYP,10
M1_D1_117,07:55:00,07:55:00,M1_TPC,11
M1_D1_117,07:58:00,07:58:00,M1_EMN,12
M1_D1_117,08:01:00,08:01:00,M1_AKS,13
M1_D1_117,08:04:00,08:04:00,M1_YKP,14
M1_D1_118,07:35:00,07:35:00,M1_ATR,1
M1_D1_118,07:38:00,07:38:00,M1_BSE,2
M1_D1_118,07:41:00,07:41:00,M1_BKR,3
M1_D1_118,07:44:00,07:44:00,M1_ZYB,4
M1_D1_118,07:47:00,07:47:00,M1_MRC,5
M1_D1_118,07:50:00,07:50:00,M1_DTL,6
M1_D1_118,07:53:00,07:53:00,M1_OPT,7
M1_D1_118,07:56:00,07:56:00,M1_KCP,8
M1_D1_118,07:59:00,07:59:00,M1_SAG,9
M1_D1_118,08:02:00,08:02:00,M1_BYP,10
M1_D1_118,08:05:00,08:05:00,M1_TPC,11
M1_D1_118,08:08:00,08:08:00,M1_EMN,12
M1_D1_118,08:11:00,08:11:00,M1_AKS,13
M1_D1_118,08:14:00,08:14:00,M1_YKP,14
M1_D1_119,07:45:00,07:45:00,M1_ATR,1
M1_D1_119,07:48:00,07:48:00,M1_BSE,2
M1_D1_119,07:51:00,07:51:00,M1_BKR,3
M1_D1_119,07:54:00,07:54:00,M1_ZYB,4
M1_D1_119,07:57:00,07:57:00,M1_MRC,5
M1_D1_119,08:00:00,08:00:00,M1_DTL,6
M1_D1_119,08:03:00,08:03:00,M1_OPT,7
M1_D1_119,08:06:00,08:06:00,M1_KCP,8
M1_D1_119,08:09:00,08:09:00,M1_SAG,9
M1_D1_119,08:12:00,08:12:00,M1_BYP,10
M1_D1_119,08:15:00,08:15:00,M1_TPC,11
M1_D1_119,08:18:00,08:18:00,M1_EMN,12
M1_D1_119,08:21:00,08:21:00,M1_AKS,13
M1_D1_119,08:24:00,08:24:00,M1_YKP,14
M1_D1_120,07:55:00,07:55:00,M1_ATR,1
M1_D1_120,07:58:00,07:58:00,M1_BSE,2
M1_D1_120,08:01:00,08:01:00,M1_BKR,3
M1_D1_120,08:04:00,08:04:00,M1_ZYB,4
M1_D1_120,08:07:00,08:07:00,M1_MRC,5
M1_D1_120,08:10:00,08:10:00,M1_DTL,6
M1_D1_120,08:13:00,08:13:00,M1_OPT,7
M1_D1_120,08:16:00,08:16:00,M1_KCP,8
M1_D1_120,08:19:00,08:19:00,M1_SAG,9
M1_D1_120,08:22:00,08:22:00,M1_BYP,10
M1_D1_120,08:25:00,08:25:00,M1_TPC,11
M1_D1_120,08:28:00,08:28:00,M1_EMN,12
M1_D1_120,08:31:00,08:31:00,M1_AKS,13
M1_D1_120,08:34:00,08:34:00,M1_YKP,14
M1_D1_121,08:05:00,08:05:00,M1_ATR,1
M1_D1_121,08:08:00,08:08:00,M1_BSE,2
M1_D1_121,08:11:00,08:11:00,M1_BKR,3
M1_D1_121,08:14:00,08:14:00,M1_ZYB,4
M1_D1_121,08:17:00,08:17:00,M1_MRC,5
M1_D1_121,08:20:00,08:20:00,M1_DTL,6
M1_D1_121,08:23:00,08:23:00,M1_OPT,7
M1_D1_121,08:26:00,08:26:00,M1_KCP,8
M1_D1_121,08:29:00,08:29:00,M1_SAG,9
M1_D1_121,08:32:00,08:32:00,M1_BYP,10
M1_D1_121,08:35:00,08:35:00,M1_TPC,11
M1_D1_121,08:38:00,08:38:00,M1_EMN,12
M1_D1_121,08:41:00,08:41:00,M1_AKS,13
M1_D1_121,08:44:00,08:44:00,M1_YKP,14
M1_D1_122,08:15:00,08:15:00,M1_ATR,1
M1_D1_122,08:18:00,08:18:00,M1_BSE,2
M1_D1_122,08:21:00,08:21:00,M1_BKR,3
M1_D1_122,08:24:00,08:24:00,M1_ZYB,4
M1_D1_122,08:27:00,08:27:00,M1_MRC,5
M1_D1_122,08:30:00,08:30:00,M1_DTL,6
M1_D1_122,08:33:00,08:33:00,M1_OPT,7
M1_D1_122,08:36:00,08:36:00,M1_KCP,8
M1_D1_122,08:39:00,08:39:00,M1_SAG,9
M1_D1_122,08:42:00,08:42:00,M1_BYP,10
M1_D1_122,08:45:00,08:45:00,M1_TPC,11
M1_D1_122,08:48:00,08:48:00,M1_EMN,12
M1_D1_122,08:51:00,08:51:00,M1_AKS,13
M1_D1_122,08:54:00,08:54:00,M1_YKP,14
M1_D1_123,08:25:00,08:25:00,M1_ATR,1
M1_D1_123,08:28:00,08:28:00,M1_BSE,2
M1_D1_123,08:31:00,08:31:00,M1_BKR,3
M1_D1_123,08:34:00,08:34:00,M1_ZYB,4
M1_D1_123,08:37:00,08:37:00,M1_MRC,5
M1_D1_123,08:40:00,08:40:00,M1_DTL,6
M1_D1_123,08:43:00,08:43:00,M1_OPT,7
M1_D1_123,08:46:00,08:46:00,M1_KCP,8
M1_D1_123,08:49:00,08:49:00,M1_SAG,9
M1_D1_123,08:52:00,08:52:00,M1_BYP,10
M1_D1_123,08:55:00,08:55:00,M1_TPC,11
M1_D1_123,08:58:00,08:58:00,M1_EMN,12
M1_D1_123,09:01:00,09:01:00,M1_AKS,13
M1_D1_123,09:04:00,09:04:00,M1_YKP,14
M1_D1_124,08:35:00,08:35:00,M1_ATR,1
M1_D1_124,08:38:00,08:38:00,M1_BSE,2
M1_D1_124,08:41:00,08:41:00,M1_BKR,3
M1_D1_124,08:44:00,08:44:00,M1_ZYB,4
M1_D1_124,08:47:00,08:47:00,M1_MRC,5
M1_D1_124,08:50:00,08:50:00,M1_DTL,6
M1_D1_124,08:53:00,08:53:00,M1_OPT,7
M1_D1_124,08:56:00,08:56:00,M1_KCP,8
M1_D1_124,08:59:00,08:59:00,M1_SAG,9
M1_D1_124,09:02:00,09:02:00,M1_BYP,10
M1_D1_124,09:05:00,09:05:00,M1_TPC,11
M1_D1_124,09:08:00,09:08:00,M1_EMN,12
M1_D1_124,09:11:00,09:11:00,M1_AKS,13
M1_D1_124,09:14:00,09:14:00,M1_YKP,14
M1_D1_125,08:45:00,08:45:00,M1_ATR,1
M1_D1_125,08:48:00,08:48:00,M1_BSE,2
M1_D1_125,08:51:00,08:51:00,M1_BKR,3
M1_D1_125,08:54:00,08:54:00,M1_ZYB,4
M1_D1_125,08:57:00,08:57:00,M1_MRC,5
M1_D1_125,09:00:00,09:00:00,M1_DTL,6
M1_D1_125,09:03:00,09:03:00,M1_OPT,7
M1_D1_125,09:06:00,09:06:00,M1_KCP,8
M1_D1_125,09:09:00,09:09:00,M1_SAG,9
M1_D1_125,09:12:00,09:12:00,M1_BYP,10
M1_D1_125,09:15:00,09:15:00,M1_TPC,11
M1_D1_125,09:18:00,09:18:00,M1_EMN,12
M1_D1_125,09:21:00,09:21:00,M1_AKS,13
M1_D1_125,09:24:00,09:24:00,M1_YKP,14
M1_D1_126,08:55:00,08:55:00,M1_ATR,1
M1_D1_126,08:58:00,08:58:00,M1_BSE,2
M1_D1_126,09:01:00,09:01:00,M1_BKR,3
M1_D1_126,09:04:00,09:04:00,M1_ZYB,4
M1_D1_126,09:07:00,09:07:00,M1_MRC,5
M1_D1_126,09:10:00,09:10:00,M1_DTL,6
M1_D1_126,09:13:00,09:13:00,M1_OPT,7
M1_D1_126,09:16:00,09:16:00,M1_KCP,8
M1_D1_126,09:19:00,09:19:00,M1_SAG,9
M1_D1_126,09:22:00,09:22:00,M1_BYP,10
M1_D1_126,09:25:00,09:25:00,M1_TPC,11
M1_D1_126,09:28:00,09:28:00,M1_EMN,12
M1_D1_126,09:31:00,09:31:00,M1_AKS,13
M1_D1_126,09:34:00,09:34:00,M1_YKP,14
M1_D1_127,09:05:00,09:05:00,M1_ATR,1
M1_D1_127,09:08:00,09:08:00,M1_BSE,2
M1_D1_127,09:11:00,09:11:00,M1_BKR,3
M1_D1_127,09:14:00,09:14:00,M1_ZYB,4
M1_D1_127,09:17:00,09:17:00,M1_MRC,5
M1_D1_127,09:20:00,09:20:00,M1_DTL,6
M1_D1_127,09:23:00,09:23:00,M1_OPT,7
M1_D1_127,09:26:00,09:26:00,M1_KCP,8
M1_D1_127,09:29:00,09:29:00,M1_SAG,9
M1_D1_127,09:32:00,09:32:00,M1_BYP,10
M1_D1_127,09:35:00,09:35:00,M1_TPC,11
M1_D1_127,09:38:00,09:38:00,M1_EMN,12
M1_D1_127,09:41:00,09:41:00,M1_AKS,13
M1_D1_127,09:44:00,09:44:00,M1_YKP,14
M1_D1_128,09:15:00,09:15:00,M1_ATR,1
M1_D1_128,09:18:00,09:18:00,M1_BSE,2
M1_D1_128,09:21:00,09:21:00,M1_BKR,3
M1_D1_128,09:24:00,09:24:00,M1_ZYB,4
M1_D1_128,09:27:00,09:27:00,M1_MRC,5
M1_D1_128,09:30:00,09:30:00,M1_DTL,6
M1_D1_128,09:33:00,09:33:00,M1_OPT,7
M1_D1_128,09:36:00,09:36:00,M1_KCP,8
M1_D1_128,09:39:00,09:39:00,M1_SAG,9
M1_D1_128,09:42:00,09:42:00,M1_BYP,10
M1_D1_128,09:45:00,09:45:00,M1_TPC,11
M1_D1_128,09:48:00,09:48:00,M1_EMN,12
M1_D1_128,09:51:00,09:51:00,M1_AKS,13
M1_D1_128,09:54:00,09:54:00,M1_YKP,14
M1_D1_129,09:25:00,09:25:00,M1_ATR,1
M1_D1_129,09:28:00,09:28:00,M1_BSE,2
M1_D1_129,09:31:00,09:31:00,M1_BKR,3
M1_D1_129,09:34:00,09:34:00,M1_ZYB,4
M1_D1_129,09:37:00,09:37:00,M1_MRC,5
M1_D1_129,09:40:00,09:40:00,M1_DTL,6
M1_D1_129,09:43:00,09:43:00,M1_OPT,7
M1_D1_129,09:46:00,09:46:00,M1_KCP,8
M1_D1_129,09:49:00,09:49:00,M1_SAG,9
M1_D1_129,09:52:00,09:52:00,M1_BYP,10
M1_D1_129,09:55:00,09:55:00,M1_TPC,11
M1_D1_129,09:58:00,09:58:00,M1_EMN,12
M1_D1_129,10:01:00,10:01:00,M1_AKS,13
M1_D1_129,10:04:00,10:04:00,M1_YKP,14
M1_D1_130,09:35:00,09:35:00,M1_ATR,1
M1_D1_130,09:38:00,09:38:00,M1_BSE,2
M1_D1_130,09:41:00,09:41:00,M1_BKR,3
M1_D1_130,09:44:00,09:44:00,M1_ZYB,4
M1_D1_130,09:47:00,09:47:00,M1_MRC,5
M1_D1_130,09:50:00,09:50:00,M1_DTL,6
M1_D1_130,09:53:00,09:53:00,M1_OPT,7
M1_D1_130,09:56:00,09:56:00,M1_KCP,8
M1_D1_130,09:59:00,09:59:00,M1_SAG,9
M1_D1_130,10:02:00,10:02:00,M1_BYP,10
M1_D1_130,10:05:00,10:05:00,M1_TPC,11
M1_D1_130,10:08:00,10:08:00,M1_EMN,12
M1_D1_130,10:11:00,10:11:00,M1_AKS,13
M1_D1_130,10:14:00,10:14:00,M1_YKP,14
M1_D1_131,09:45:00,09:45:00,M1_ATR,1
M1_D1_131,09:48:00,09:48:00,M1_BSE,2
M1_D1_131,09:51:00,09:51:00,M1_BKR,3
M1_D1_131,09:54:00,09:54:00,M1_ZYB,4
M1_D1_131,09:57:00,09:57:00,M1_MRC,5
M1_D1_131,10:00:00,10:00:00,M1_DTL,6
M1_D1_131,10:03:00,10:03:00,M1_OPT,7
M1_D1_131,10:06:00,10:06:00,M1_KCP,8
M1_D1_131,10:09:00,10:09:00,M1_SAG,9
M1_D1_131,10:12:00,10:12:00,M1_BYP,10
M1_D1_131,10:15:00,10:15:00,M1_TPC,11
M1_D1_131,10:18:00,10:18:00,M1_EMN,12
M1_D1_131,10:21:00,10:21:00,M1_AKS,13
M1_D1_131,10:24:00,10:24:00,M1_YKP,14
M1_D1_132,09:55:00,09:55:00,M1_ATR,1
M1_D1_132,09:58:00,09:58:00,M1_BSE,2
M1_D1_132,10:01:00,10:01:00,M1_BKR,3
M1_D1_132,10:04:00,10:04:00,M1_ZYB,4
M1_D1_132,10:07:00,10:07:00,M1_MRC,5
M1_D1_132,10:10:00,10:10:00,M1_DTL,6
M1_D1_132,10:13:00,10:13:00,M1_OPT,7
M1_D1_132,10:16:00,10:16:00,M1_KCP,8
M1_D1_132,10:19:00,10:19:00,M1_SAG,9
M1_D1_132,10:22:00,10:22:00,M1_BYP,10
M1_D1_132,10:25:00,10:25:00,M1_TPC,11
M1_D1_132,10:28:00,10:28:00,M1_EMN,12
M1_D1_132,10:31:00,10:31:00,M1_AKS,13
M1_D1_132,10:34:00,10:34:00,M1_YKP,14
M1_D1_133,10:05:00,10:05:00,M1_ATR,1
M1_D1_133,10:08:00,10:08:00,M1_BSE,2
M1_D1_133,10:11:00,10:11:00,M1_BKR,3
M1_D1_133,10:14:00,10:14:00,M1_ZYB,4
M1_D1_133,10:17:00,10:17:00,M1_MRC,5
M1_D1_133,10:20:00,10:20:00,M1_DTL,6
M1_D1_133,10:23:00,10:23:00,M1_OPT,7
M1_D1_133,10:26:00,10:26:00,M1_KCP,8
M1_D1_133,10:29:00,10:29:00,M1_SAG,9
M1_D1_133,10:32:00,10:32:00,M1_BYP,10
M1_D1_133,10:35:00,10:35:00,M1_TPC,11
M1_D1_133,10:38:00,10:38:00,M1_EMN,12
M1_D1_133,10:41:00,10:41:00,M1_AKS,13
M1_D1_133,10:44:00,10:44:00,M1_YKP,14
M1_D1_134,10:15:00,10:15:00,M1_ATR,1
M1_D1_134,10:18:00,10:18:00,M1_BSE,2
M1_D1_134,10:21:00,10:21:00,M1_BKR,3
M1_D1_134,10:24:00,10:24:00,M1_ZYB,4
M1_D1_134,10:27:00,10:27:00,M1_MRC,5
M1_D1_134,10:30:00,10:30:00,M1_DTL,6
M1_D1_134,10:33:00,10:33:00,M1_OPT,7
M1_D1_134,10:36:00,10:36:00,M1_KCP,8
M1_D1_134,10:39:00,10:39:00,M1_SAG,9
M1_D1_134,10:42:00,10:42:00,M1_BYP,10
M1_D1_134,10:45:00,10:45:00,M1_TPC,11
M1_D1_134,10:48:00,10:48:00,M1_EMN,12
M1_D1_134,10:51:00,10:51:00,M1_AKS,13
M1_D1_134,10:54:00,10:54:00,M1_YKP,14
M1_D1_135,10:25:00,10:25:00,M1_ATR,1
M1_D1_135,10:28:00,10:28:00,M1_BSE,2
M1_D1_135,10:31:00,10:31:00,M1_BKR,3
M1_D1_135,10:34:00,10:34:00,M1_ZYB,4
M1_D1_135,10:37:00,10:37:00,M1_MRC,5
M1_D1_135,10:40:00,10:40:00,M1_DTL,6
M1_D1_135,10:43:00,10:43:00,M1_OPT,7
M1_D1_135,10:46:00,10:46:00,M1_KCP,8
M1_D1_135,10:49:00,10:49:00,M1_SAG,9
M1_D1_135,10:52:00,10:52:00,M1_BYP,10
M1_D1_135,10:55:00,10:55:00,M1_TPC,11
M1_D1_135,10:58:00,10:58:00,M1_EMN,12
M1_D1_135,11:01:00,11:01:00,M1_AKS,13
M1_D1_135,11:04:00,11:04:00,M1_YKP,14
M1_D1_136,10:35:00,10:35:00,M1_ATR,1
M1_D1_136,10:38:00,10:38:00,M1_BSE,2
M1_D1_136,10:41:00,10:41:00,M1_BKR,3
M1_D1_136,10:44:00,10:44:00,M1_ZYB,4
M1_D1_136,10:47:00,10:47:00,M1_MRC,5
M1_D1_136,10:50:00,10:50:00,M1_DTL,6
M1_D1_136,10:53:00,10:53:00,M1_OPT,7
M1_D1_136,10:56:00,10:56:00,M1_KCP,8
M1_D1_136,10:59:00,10:59:00,M1_SAG,9
M1_D1_136,11:02:00,11:02:00,M1_BYP,10
M1_D1_136,11:05:00,11:05:00,M1_TPC,11
M1_D1_136,11:08:00,11:08:00,M1_EMN,12
M1_D1_136,11:11:00,11:11:00,M1_AKS,13
M1_D1_136,11:14:00,11:14:00,M1_YKP,14
M1_D1_137,10:45:00,10:45:00,M1_ATR,1
M1_D1_137,10:48:00,10:48:00,M1_BSE,2
M1_D1_137,10:51:00,10:51:00,M1_BKR,3
M1_D1_137,10:54:00,10:54:00,M1_ZYB,4
M1_D1_137,10:57:00,10:57:00,M1_MRC,5
M1_D1_137,11:00:00,11:00:00,M1_DTL,6
M1_D1_137,11:03:00,11:03:00,M1_OPT,7
M1_D1_137,11:06:00,11:06:00,M1_KCP,8
M1_D1_137,11:09:00,11:09:00,M1_SAG,9
M1_D1_137,11:12:00,11:12:00,M1_BYP,10
M1_D1_137,11:15:00,11:15:00,M1_TPC,11
M1_D1_137,11:18:00,11:18:00,M1_EMN,12
M1_D1_137,11:21:00,11:21:00,M1_AKS,13
M1_D1_137,11:24:00,11:24:00,M1_YKP,14
M1_D1_138,10:55:00,10:55:00,M1_ATR,1
M1_D1_138,10:58:00,10:58:00,M1_BSE,2
M1_D1_138,11:01:00,11:01:00,M1_BKR,3
M1_D1_138,11:04:00,11:04:00,M1_ZYB,4
M1_D1_138,11:07:00,11:07:00,M1_MRC,5
M1_D1_138,11:10:00,11:10:00,M1_DTL,6
M1_D1_138,11:13:00,11:13:00,M1_OPT,7
M1_D1_138,11:16:00,11:16:00,M1_KCP,8
M1_D1_138,11:19:00,11:19:00,M1_SAG,9
M1_D1_138,11:22:00,11:22:00,M1_BYP,10
M1_D1_138,11:25:00,11:25:00,M1_TPC,11
M1_D1_138,11:28:00,11:28:00,M1_EMN,12
M1_D1_138,11:31:00,11:31:00,M1_AKS,13
M1_D1_138,11:34:00,11:34:00,M1_YKP,14
M1_D1_139,11:05:00,11:05:00,M1_ATR,1
M1_D1_139,11:08:00,11:08:00,M1_BSE,2
M1_D1_139,11:11:00,11:11:00,M1_BKR,3
M1_D1_139,11:14:00,11:14:00,M1_ZYB,4
M1_D1_139,11:17:00,11:17:00,M1_MRC,5
M1_D1_139,11:20:00,11:20:00,M1_DTL,6
M1_D1_139,11:23:00,11:23:00,M1_OPT,7
M1_D1_139,11:26:00,11:26:00,M1_KCP,8
M1_D1_139,11:29:00,11:29:00,M1_SAG,9
M1_D1_139,11:32:00,11:32:00,M1_BYP,10
M1_D1_139,11:35:00,11:35:00,M1_TPC,11
M1_D1_139,11:38:00,11:38:00,M1_EMN,12
M1_D1_139,11:41:00,11:41:00,M1_AKS,13
M1_D1_139,11:44:00,11:44:00,M1_YKP,14
M1_D1_140,11:15:00,11:15:00,M1_ATR,1
M1_D1_140,11:18:00,11:18:00,M1_BSE,2
M1_D1_140,11:21:00,11:21:00,M1_BKR,3
M1_D1_140,11:24:00,11:24:00,M1_ZYB,4
M1_D1_140,11:27:00,11:27:00,M1_MRC,5
M1_D1_140,11:30:00,11:30:00,M1_DTL,6
M1_D1_140,11:33:00,11:33:00,M1_OPT,7
M1_D1_140,11:36:00,11:36:00,M1_KCP,8
M1_D1_140,11:39:00,11:39:00,M1_SAG,9
M1_D1_140,11:42:00,11:42:00,M1_BYP,10
M1_D1_140,11:45:00,11:45:00,M1_TPC,11
M1_D1_140,11:48:00,11:48:00,M1_EMN,12
M1_D1_140,11:51:00,11:51:00,M1_AKS,13
M1_D1_140,11:54:00,11:54:00,M1_YKP,14
M1_D1_141,11:25:00,11:25:00,M1_ATR,1
M1_D1_141,11:28:00,11:28:00,M1_BSE,2
M1_D1_141,11:31:00,11:31:00,M1_BKR,3
M1_D1_141,11:34:00,11:34:00,M1_ZYB,4
M1_D1_141,11:37:00,11:37:00,M1_MRC,5
M1_D1_141,11:40:00,11:40:00,M1_DTL,6
M1_D1_141,11:43:00,11:43:00,M1_OPT,7
M1_D1_141,11:46:00,11:46:00,M1_KCP,8
M1_D1_141,11:49:00,11:49:00,M1_SAG,9
M1_D1_141,11:52:00,11:52:00,M1_BYP,10
M1_D1_141,11:55:00,11:55:00,M1_TPC,11
M1_D1_141,11:58:00,11:58:00,M1_EMN,12
M1_D1_141,12:01:00,12:01:00,M1_AKS,13
M1_D1_141,12:04:00,12:04:00,M1_YKP,14
M1_D1_142,11:35:00,11:35:00,M1_ATR,1
M1_D1_142,11:38:00,11:38:00,M1_BSE,2
M1_D1_142,11:41:00,11:41:00,M1_BKR,3
M1_D1_142,11:44:00,11:44:00,M1_ZYB,4
M1_D1_142,11:47:00,11:47:00,M1_MRC,5
M1_D1_142,11:50:00,11:50:00,M1_DTL,6
M1_D1_142,11:53:00,11:53:00,M1_OPT,7
M1_D1_142,11:56:00,11:56:00,M1_KCP,8
M1_D1_142,11:59:00,11:59:00,M1_SAG,9
M1_D1_142,12:02:00,12:02:00,M1_BYP,10
M1_D1_142,12:05:00,12:05:00,M1_TPC,11
M1_D1_142,12:08:00,12:08:00,M1_EMN,12
M1_D1_142,12:11:00,12:11:00,M1_AKS,13
M1_D1_142,12:14:00,12:14:00,M1_YKP,14
M1_D1_143,11:45:00,11:45:00,M1_ATR,1
M1_D1_143,11:48:00,11:48:00,M1_BSE,2
M1_D1_143,11:51:00,11:51:00,M1_BKR,3
M1_D1_143,11:54:00,11:54:00,M1_ZYB,4
M1_D1_143,11:57:00,11:57:00,M1_MRC,5
M1_D1_143,12:00:00,12:00:00,M1_DTL,6
M1_D1_143,12:03:00,12:03:00,M1_OPT,7
M1_D1_143,12:06:00,12:06:00,M1_KCP,8
M1_D1_143,12:09:00,12:09:00,M1_SAG,9
M1_D1_143,12:12:00,12:12:00,M1_BYP,10
M1_D1_143,12:15:00,12:15:00,M1_TPC,11
M1_D1_143,12:18:00,12:18:00,M1_EMN,12
M1_D1_143,12:21:00,12:21:00,M1_AKS,13
M1_D1_143,12:24:00,12:24:00,M1_YKP,14
M1_D1_144,11:55:00,11:55:00,M1_ATR,1
M1_D1_144,11:58:00,11:58:00,M1_BSE,2
M1_D1_144,12:01:00,12:01:00,M1_BKR,3
M1_D1_144,12:04:00,12:04:00,M1_ZYB,4
M1_D1_144,12:07:00,12:07:00,M1_MRC,5
M1_D1_144,12:10:00,12:10:00,M1_DTL,6
M1_D1_144,12:13:00,12:13:00,M1_OPT,7
M1_D1_144,12:16:00,12:16:00,M1_KCP,8
M1_D1_144,12:19:00,12:19:00,M1_SAG,9
M1_D1_144,12:22:00,12:22:00,M1_BYP,10
M1_D1_144,12:25:00,12:25:00,M1_TPC,11
M1_D1_144,12:28:00,12:28:00,M1_EMN,12
M1_D1_144,12:31:00,12:31:00,M1_AKS,13
M1_D1_144,12:34:00,12:34:00,M1_YKP,14
M1_D1_145,12:05:00,12:05:00,M1_ATR,1
M1_D1_145,12:08:00,12:08:00,M1_BSE,2
M1_D1_145,12:11:00,12:11:00,M1_BKR,3
M1_D1_145,12:14:00,12:14:00,M1_ZYB,4
M1_D1_145,12:17:00,12:17:00,M1_MRC,5
M1_D1_145,12:20:00,12:20:00,M1_DTL,6
M1_D1_145,12:23:00,12:23:00,M1_OPT,7
M1_D1_145,12:26:00,12:26:00,M1_KCP,8
M1_D1_145,12:29:00,12:29:00,M1_SAG,9
M1_D1_145,12:32:00,12:32:00,M1_BYP,10
M1_D1_145,12:35:00,12:35:00,M1_TPC,11
M1_D1_145,12:38:00,12:38:00,M1_EMN,12
M1_D1_145,12:41:00,12:41:00,M1_AKS,13
M1_D1_145,12:44:00,12:44:00,M1_YKP,14
M1_D1_146,12:15:00,12:15:00,M1_ATR,1
M1_D1_146,12:18:00,12:18:00,M1_BSE,2
M1_D1_146,12:21:00,12:21:00,M1_BKR,3
M1_D1_146,12:24:00,12:24:00,M1_ZYB,4
M1_D1_146,12:27:00,12:27:00,M1_MRC,5
M1_D1_146,12:30:00,12:30:00,M1_DTL,6
M1_D1_146,12:33:00,12:33:00,M1_OPT,7
M1_D1_146,12:36:00,12:36:00,M1_KCP,8
M1_D1_146,12:39:00,12:39:00,M1_SAG,9
M1_D1_146,12:42:00,12:42:00,M1_BYP,10
M1_D1_146,12:45:00,12:45:00,M1_TPC,11
M1_D1_146,12:48:00,12:48:00,M1_EMN,12
M1_D1_146,12:51:00,12:51:00,M1_AKS,13
M1_D1_146,12:54:00,12:54:00,M1_YKP,14
M1_D1_147,12:25:00,12:25:00,M1_ATR,1
M1_D1_147,12:28:00,12:28:00,M1_BSE,2
M1_D1_147,12:31:00,12:31:00,M1_BKR,3
M1_D1_147,12:34:00,12:34:00,M1_ZYB,4
M1_D1_147,12:37:00,12:37:00,M1_MRC,5
M1_D1_147,12:40:00,12:40:00,M1_DTL,6
M1_D1_147,12:43:00,12:43:00,M1_OPT,7
M1_D1_147,12:46:00,12:46:00,M1_KCP,8
M1_D1_147,12:49:00,12:49:00,M1_SAG,9
M1_D1_147,12:52:00,12:52:00,M1_BYP,10
M1_D1_147,12:55:00,12:55:00,M1_TPC,11
M1_D1_147,12:58:00,12:58:00,M1_EMN,12
M1_D1_147,13:01:00,13:01:00,M1_AKS,13
M1_D1_147,13:04:00,13:04:00,M1_YKP,14
M1_D1_148,12:35:00,12:35:00,M1_ATR,1
M1_D1_148,12:38:00,12:38:00,M1_BSE,2
M1_D1_148,12:41:00,12:41:00,M1_BKR,3
M1_D1_148,12:44:00,12:44:00,M1_ZYB,4
M1_D1_148,12:47:00,12:47:00,M1_MRC,5
M1_D1_148,12:50:00,12:50:00,M1_DTL,6
M1_D1_148,12:53:00,12:53:00,M1_OPT,7
M1_D1_148,12:56:00,12:56:00,M1_KCP,8
M1_D1_148,12:59:00,12:59:00,M1_SAG,9
M1_D1_148,13:02:00,13:02:00,M1_BYP,10
M1_D1_148,13:05:00,13:05:00,M1_TPC,11
M1_D1_148,13:08:00,13:08:00,M1_EMN,12
M1_D1_148,13:11:00,13:11:00,M1_AKS,13
